Date,Open,High,Low,Close,Adj Close,Volume
2021-08-17,94.000000,94.620003,92.970001,93.900002,93.900002,300000
2021-08-18,93.480003,94.250000,92.809998,92.870003,92.870003,298500
2021-08-19,91.900002,92.779999,91.459999,92.059998,92.059998,555300
2021-08-20,92.139999,93.029999,91.809998,92.849998,92.849998,260900
2021-08-23,93.360001,93.949997,93.360001,93.550003,93.550003,591600
2021-08-24,93.900002,94.370003,93.699997,94.180000,94.180000,259800
2021-08-25,94.500000,95.820000,94.279999,95.300003,95.300003,433900
2021-08-26,95.589996,95.699997,94.629997,94.720001,94.720001,457500
2021-08-27,94.910004,96.129997,94.839996,96.089996,96.089996,452300
2021-08-30,96.099998,96.199997,94.699997,94.720001,94.720001,707700
2021-08-31,94.720001,95.400002,94.330002,94.800003,94.800003,422100
2021-09-01,94.879997,94.949997,93.879997,94.339996,94.339996,368500
2021-09-02,94.510002,94.959999,94.279999,94.629997,94.629997,273500
2021-09-03,94.500000,94.669998,93.889999,94.169998,94.169998,244800
2021-09-07,94.290001,94.400002,93.459999,93.570000,93.570000,273800
2021-09-08,93.279999,93.660004,92.720001,93.209999,93.209999,285800
2021-09-09,93.059998,94.309998,93.010002,93.449997,93.449997,530300
2021-09-10,94.059998,94.070000,92.690002,92.699997,92.699997,279600
2021-09-13,93.449997,93.839996,93.070000,93.720001,93.720001,369700
2021-09-14,94.089996,94.339996,92.180000,92.400002,92.400002,285100
2021-09-15,92.529999,93.650002,92.419998,93.360001,93.360001,296200
2021-09-16,93.709999,94.199997,92.750000,93.199997,93.199997,234300
2021-09-17,93.150002,93.610001,92.550003,92.839996,92.839996,261500
2021-09-20,90.730003,91.019997,89.290001,90.610001,90.610001,849300
2021-09-21,91.160004,91.449997,90.239998,90.500000,90.500000,346100
2021-09-22,91.500000,92.540001,91.430000,91.879997,91.879997,435600
2021-09-23,92.809998,94.580002,92.709999,94.089996,94.089996,359200
2021-09-24,93.959999,94.879997,93.870003,94.650002,94.650002,866100
2021-09-27,95.320000,96.260002,95.250000,96.019997,96.019997,855000
2021-09-28,96.059998,96.349998,94.290001,94.430000,94.430000,755100
