Date,Open,High,Low,Close,Adj Close,Volume
2021-08-17,313.489990,313.489990,306.829987,309.420013,309.420013,104900
2021-08-18,309.320007,312.619995,309.140015,309.470001,309.470001,53000
2021-08-19,306.739990,309.600006,305.559998,307.420013,307.420013,80100
2021-08-20,308.149994,310.660004,307.839996,310.500000,310.500000,47700
2021-08-23,312.170013,315.070007,312.170013,314.369995,314.369995,74700
2021-08-24,315.850006,318.709991,315.809998,317.739990,317.739990,62100
2021-08-25,317.890015,319.450012,317.850006,319.070007,319.070007,47700
2021-08-26,318.000000,318.000000,315.190002,315.910004,315.910004,63100
2021-08-27,316.640015,319.470001,316.230011,319.029999,319.029999,50200
2021-08-30,319.649994,321.899994,319.140015,320.589996,320.589996,60900
2021-08-31,321.049988,321.160004,319.440002,320.940002,320.940002,34600
2021-09-01,322.059998,323.029999,321.220001,321.480011,321.480011,50700
2021-09-02,322.239990,322.829987,320.350006,320.660004,320.660004,59900
2021-09-03,319.920013,320.459991,318.559998,320.459991,320.459991,68400
2021-09-07,320.459991,321.880005,320.459991,320.589996,320.589996,47200
2021-09-08,320.429993,321.000000,317.750000,320.100006,320.100006,70000
2021-09-09,320.670013,322.750000,320.209991,320.209991,320.209991,39600
2021-09-10,322.149994,322.399994,318.299988,318.299988,318.299988,47000
2021-09-13,320.089996,320.089996,315.859985,318.970001,318.970001,53000
2021-09-14,320.000000,320.000000,316.700012,317.670013,317.670013,42900
2021-09-15,317.179993,320.480011,315.059998,320.049988,320.049988,51700
2021-09-16,319.160004,322.510010,319.160004,321.720001,321.720001,39900
2021-09-17,322.089996,323.000000,319.920013,320.440002,320.440002,47400
2021-09-20,314.239990,316.079987,309.510010,313.630005,313.630005,130400
2021-09-21,314.970001,316.369995,312.670013,313.779999,313.779999,55300
2021-09-22,315.730011,319.450012,315.130005,318.239990,318.239990,67800
2021-09-23,319.829987,323.040009,319.829987,321.559998,321.559998,50200
2021-09-24,319.329987,322.579987,318.709991,322.320007,322.320007,77900
2021-09-27,320.989990,324.540009,320.989990,323.690002,323.690002,64500
2021-09-28,321.260010,321.570007,316.160004,317.140015,317.140015,88600
