Date,Open,High,Low,Close,Adj Close,Volume
2021-08-11,414.000000,414.399994,409.670013,411.970001,411.970001,1202500
2021-08-12,411.500000,414.480011,409.880005,414.200012,414.200012,219000
2021-08-13,414.500000,416.359985,413.959991,416.079987,416.079987,204300
2021-08-16,414.839996,416.899994,410.850006,416.850006,416.850006,305900
2021-08-17,414.359985,414.880005,410.540009,413.290009,413.290009,374900
2021-08-18,412.420013,414.029999,407.619995,408.010010,408.010010,332200
2021-08-19,405.589996,412.750000,405.119995,411.079987,411.079987,408800
2021-08-20,412.850006,416.670013,411.980011,416.279999,416.279999,447400
2021-08-23,417.760010,422.630005,417.760010,422.130005,422.130005,378800
2021-08-24,423.040009,424.010010,422.299988,422.730011,422.730011,329900
2021-08-25,423.510010,424.720001,421.910004,422.760010,422.760010,457100
2021-08-26,422.450012,423.459991,419.790009,420.279999,420.279999,248200
2021-08-27,420.950012,425.459991,420.450012,425.089996,425.089996,232400
2021-08-30,426.190002,429.859985,426.190002,429.299988,429.299988,372900
2021-08-31,429.250000,429.380005,426.059998,426.679993,426.679993,1792100
2021-09-01,428.140015,429.910004,426.660004,426.959991,426.959991,538100
2021-09-02,428.760010,429.320007,425.359985,427.290009,427.290009,322600
2021-09-03,426.799988,430.239990,426.309998,429.350006,429.350006,259800
2021-09-07,429.779999,430.279999,427.130005,428.899994,428.899994,404500
2021-09-08,428.890015,428.899994,423.589996,426.410004,426.410004,364400
2021-09-09,426.670013,428.250000,424.890015,425.019989,425.019989,245500
2021-09-10,427.459991,428.470001,420.399994,420.769989,420.769989,380500
2021-09-13,423.670013,424.630005,418.059998,420.799988,420.799988,1192200
2021-09-14,422.649994,423.540009,419.079987,420.269989,420.269989,1630700
2021-09-15,421.160004,424.119995,418.910004,423.859985,423.859985,301800
2021-09-16,422.279999,425.019989,420.359985,424.570007,424.570007,245400
2021-09-17,423.850006,423.850006,417.959991,418.869995,418.869995,328900
2021-09-20,411.799988,414.429993,405.339996,410.839996,410.839996,2279200
2021-09-21,413.410004,414.239990,409.380005,411.049988,411.049988,342200
2021-09-22,413.230011,418.470001,411.649994,417.130005,417.130005,327200
2021-09-23,419.239990,423.549988,417.820007,422.519989,422.519989,356500
2021-09-24,419.720001,423.260010,419.239990,422.559998,422.559998,1653600
2021-09-27,419.049988,419.760010,415.779999,418.420013,418.420013,376200
2021-09-28,412.890015,413.720001,405.130005,405.339996,405.339996,1447900
